# produced by /home/zzhang65/tools/perllib/bin/cub_seq.pl -s Bdis.cds_primaryTrancsriptOnly.fa.filtered -t codon_tai.tsv -c codon_cai_top300.tsv -f optimal_codons.tsv -e enc -l -o seq_cub.tsv
#seq_id	enc	tai	cai	fop
Bradi3g55660	47.0631988	0.5010826	0.5756320	0.5488215
Bradi3g39010	35.0266817	0.5411437	0.7541506	0.7207547
Bradi3g26655	32.9840440	0.5183670	0.7799910	0.5792683
Bradi3g57770	54.6107673	0.4685449	0.3595868	0.4989532
Bradi3g02660	35.2970869	0.5629202	0.7932721	0.7615658
Bradi3g34955	56.3693679	0.5142390	0.4643519	0.5434783
Bradi3g46965	33.8002165	0.4931882	0.7804281	0.5393258
Bradi3g34457	55.6942046	0.4489983	0.3447915	0.4907579
Bradi3g01010	38.6141621	0.5176302	0.6696194	0.6000000
Bradi3g43900	53.0894427	0.5092369	0.4862637	0.5610973
Bradi3g49310	56.1839579	0.4886659	0.5045148	0.5548780
Bradi3g26665	45.5543351	0.5254787	0.6581713	0.6095238
Bradi3g34517	45.7303487	0.4934671	0.6235749	0.5689320
Bradi3g23365	53.4713580	0.4927992	0.4790771	0.5320000
Bradi3g24414	56.7565439	0.4728019	0.3575496	0.5000000
Bradi3g17350	42.4374994	0.5117059	0.5979466	0.5360000
Bradi3g39278	49.1522531	0.4495633	0.3402591	0.4009434
Bradi3g53210	61.6685294	0.4677841	0.4032934	0.5240642
Bradi3g15145	46.9160591	0.5158324	0.6281191	0.5555556
Bradi3g02100	56.6495078	0.4882810	0.4458610	0.5781818
Bradi3g20890	56.0406061	0.4959868	0.5028122	0.5465347
Bradi3g05811	45.0191955	0.5272556	0.7552328	0.6000000
Bradi3g06065	55.7186493	0.4767296	0.4331152	0.5200000
Bradi3g44130	50.1622417	0.5161003	0.5360174	0.6292135
Bradi3g19070	56.4917497	0.5156905	0.5334592	0.5804878
Bradi3g46980	35.6777749	0.5266193	0.7466263	0.6272401
Bradi3g44335	53.7522918	0.5011859	0.4004567	0.5629877
Bradi3g07910	50.3981043	0.4476626	0.3522401	0.4701601
Bradi3g01390	51.1239645	0.4978991	0.5625998	0.5459057
Bradi3g16000	56.8191183	0.4757651	0.4340800	0.5289256
Bradi3g41930	35.4166453	0.4935979	0.7083563	0.5709220
Bradi3g18690	48.2791813	0.5015376	0.5483584	0.5631769
Bradi3g53190	36.3078422	0.4895651	0.6771427	0.4689655
Bradi3g50497	58.0687554	0.4729939	0.4288057	0.5205047
Bradi3g05920	52.6403649	0.4816109	0.3885582	0.5462185
Bradi3g22707	50.4381699	0.5000243	0.5459404	0.5612245
Bradi3g08790	38.7958037	0.5305989	0.7237457	0.6609442
Bradi3g28495	56.4297368	0.4699724	0.3250031	0.5222930
Bradi3g49211	47.8918770	0.5056426	0.5874363	0.5806452
Bradi3g08050	57.5332672	0.4603150	0.3765413	0.4633333
Bradi3g08301	52.5515615	0.4616837	0.3485737	0.4719764
Bradi3g48490	48.4894589	0.5348411	0.5438825	0.6482412
Bradi3g06940	59.8662759	0.4973567	0.4507877	0.5324232
Bradi3g10950	49.3600222	0.5050057	0.5717833	0.5657143
Bradi3g30490	33.9063910	0.5288909	0.7956040	0.6075581
Bradi3g49280	47.0049565	0.5371190	0.6181772	0.6445087
Bradi3g55070	40.5262747	0.5197392	0.6631730	0.5883978
Bradi3g34723	55.2179860	0.4519169	0.3362484	0.4764992
Bradi3g18600	31.4279042	0.5714393	0.8468988	0.6864111
Bradi3g23590	56.2746285	0.4989428	0.4641403	0.5572139
Bradi3g17241	59.7010817	0.4918398	0.4079607	0.5479452
Bradi3g14980	45.9319830	0.5469149	0.5801420	0.6666667
Bradi3g05200	38.9609827	0.5758351	0.7928290	0.6296296
Bradi3g20460	50.9528401	0.4971988	0.4320411	0.6146497
Bradi3g47180	31.1138073	0.5493824	0.7755354	0.6600000
Bradi3g32220	52.8778863	0.4905287	0.5129439	0.5419968
Bradi3g49320	37.8682591	0.5209523	0.7152508	0.6086310
Bradi3g44150	52.0519603	0.4957292	0.5494456	0.5449102
Bradi3g12670	55.8710285	0.4936344	0.4476192	0.5520231
Bradi3g36120	53.0721317	0.4565352	0.3397752	0.4991243
Bradi3g55436	59.3591392	0.4956907	0.4762398	0.6000000
Bradi3g26870	37.2908553	0.5257894	0.7269047	0.6164384
Bradi3g40350	60.0874214	0.4753360	0.4454906	0.5109034
Bradi3g31620	31.8984763	0.5122065	0.7504171	0.5913043
Bradi3g39830	35.0294443	0.5238255	0.7686202	0.6016260
Bradi3g60590	55.2985079	0.5026024	0.5036432	0.5928753
Bradi3g44466	62	0.5057991	0.4413851	0.5428571
Bradi3g30540	30.7706691	0.5088165	0.7580989	0.6279863
Bradi3g40470	32.0856742	0.5182563	0.7832964	0.6025974
Bradi3g19611	42.8845029	0.4639669	0.4933570	0.4305556
Bradi3g07450	52.6097753	0.5071787	0.5647970	0.5472637
Bradi3g44245	41.6797768	0.4574913	0.6666786	0.4528302
Bradi3g37390	39.3878549	0.5057772	0.6965001	0.5603865
Bradi3g02340	51.8582207	0.5209980	0.5547948	0.5894040
Bradi3g43720	56.9245101	0.4617906	0.3504497	0.4766355
Bradi3g51890	38.1761773	0.5214060	0.7034670	0.6120332
Bradi3g38620	58.3947556	0.4821980	0.4250379	0.5156576
Bradi3g33895	39.3749121	0.4859203	0.6179914	0.5828877
Bradi3g56450	57.8731091	0.4731629	0.4426169	0.5000000
Bradi3g05510	57.4506164	0.4726558	0.4771912	0.5093168
Bradi3g08400	55.6830915	0.4591656	0.3630397	0.4632207
Bradi3g13220	42.3690382	0.5015484	0.6705240	0.5261194
Bradi3g15400	54.0382261	0.4988597	0.4315347	0.5673624
Bradi3g33800	62	0.4773772	0.4222811	0.4864865
Bradi3g35210	56.4939246	0.4485551	0.3497817	0.4373494
Bradi3g05651	56.1230807	0.5011208	0.4555067	0.5921053
Bradi3g43210	58.7644870	0.4749430	0.4170538	0.5376532
Bradi3g51170	57.7066649	0.4817066	0.4805717	0.5465587
Bradi3g02160	51.4595683	0.5050706	0.5464465	0.5659432
Bradi3g54010	55.1019573	0.4990263	0.5255817	0.5270270
Bradi3g35180	57.6758026	0.4919738	0.4395502	0.5386598
Bradi3g23263	42.8739761	0.4398192	0.3014253	0.3663366
Bradi3g29535	35.1466708	0.5188416	0.7353347	0.5111111
Bradi3g60920	54.9774878	0.4909051	0.5076511	0.5684524
Bradi3g22875	37.6290399	0.5111291	0.7090023	0.5641711
Bradi3g02052	45.7217139	0.4977825	0.5531620	0.5402299
Bradi3g29620	31.6164162	0.5120582	0.7899230	0.6076923
Bradi3g37480	47.6741254	0.5454580	0.6535711	0.6121212
Bradi3g09470	54.9198461	0.5256362	0.5754115	0.6311475
Bradi3g17400	43.1693887	0.4921774	0.6266829	0.4917355
Bradi3g17308	52.7269444	0.5006466	0.5366500	0.6164384
Bradi3g15220	51.8642660	0.4906388	0.5326587	0.5837104
Bradi3g40096	46.9967704	0.4680616	0.5617414	0.4671053
Bradi3g39860	31.7447830	0.5206434	0.7926214	0.5950617
Bradi3g09890	57.8794738	0.4700088	0.3983531	0.4924078
Bradi3g14705	56.0730874	0.4765256	0.4158923	0.4789916
Bradi3g41050	59.7217017	0.4698543	0.4091634	0.5019011
Bradi3g26770	55.9332107	0.4870577	0.4854488	0.5331633
Bradi3g49380	34.0637855	0.5358022	0.8091368	0.5714286
Bradi3g02690	48.3616178	0.5096765	0.6275716	0.5464481
Bradi3g08320	56.2051717	0.4774047	0.3715947	0.4584838
Bradi3g57820	49.1124862	0.5125240	0.5682075	0.5821429
Bradi3g03817	57.4110789	0.4743642	0.3832967	0.5040000
Bradi3g39410	33.7236354	0.5433541	0.7925881	0.6176471
Bradi3g00750	60.3317342	0.4636171	0.3986110	0.4825175
Bradi3g42877	51.5496815	0.4448154	0.3276307	0.4550000
Bradi3g39630	44.4128288	0.5723411	0.6588791	0.6992593
Bradi3g03185	55.4252942	0.4892677	0.4320149	0.5521390
Bradi3g38350	58.8143656	0.4569347	0.3570582	0.4638298
Bradi3g37311	48.7868339	0.4366586	0.2888923	0.5000000
Bradi3g37840	57.9848841	0.4639562	0.4061829	0.4990403
Bradi3g01960	33.4619548	0.6055602	0.7302194	0.6785714
Bradi3g54660	56.5382395	0.4814794	0.4371568	0.5475113
Bradi3g47190	40.3609509	0.5306046	0.7455821	0.6556291
Bradi3g56650	43.2825720	0.5143530	0.6798037	0.5951220
Bradi3g56560	57.5398555	0.4562937	0.3415785	0.4968354
Bradi3g59080	42.7637268	0.5098215	0.6352084	0.5879121
Bradi3g06556	46.4905662	0.5084222	0.6155473	0.6213592
Bradi3g06107	57.7518199	0.4903525	0.3989329	0.5652174
Bradi3g43775	53.9676779	0.4635957	0.4843893	0.4448819
Bradi3g26645	62	0.4430817	0.3588625	0.4705882
Bradi3g48690	53.0211795	0.5212079	0.5589152	0.6268657
Bradi3g25664	40.2486824	0.5025160	0.4561144	0.4437500
Bradi3g24428	61.4962846	0.4715487	0.5102848	0.6000000
Bradi3g06487	31.6372935	0.5331917	0.7725657	0.6702355
Bradi3g19760	47.4592591	0.4964791	0.5762598	0.5456140
Bradi3g49290	37.4016759	0.5075044	0.6877000	0.5485800
Bradi3g24670	46.4696368	0.5206831	0.6223570	0.6060606
Bradi3g08120	57.7844424	0.4907028	0.4176451	0.5402844
Bradi3g58820	55.0510715	0.4819464	0.4989720	0.5175000
Bradi3g48820	54.4761949	0.4617260	0.3548512	0.5053533
Bradi3g16227	57.4647662	0.4833867	0.4299152	0.5182927
Bradi3g32800	42.4678639	0.5215566	0.6538798	0.6201022
Bradi3g57087	52.5571845	0.4634369	0.3508464	0.4967148
Bradi3g00885	57.9944298	0.4686344	0.4569859	0.5340909
Bradi3g03587	59.7529196	0.4786830	0.4303961	0.5163472
Bradi3g35043	53.5091867	0.4937323	0.4740649	0.5156250
Bradi3g22032	44.2051282	0.5180545	0.6875521	0.5555556
Bradi3g13898	54.9279299	0.5315648	0.6208530	0.7349398
Bradi3g21270	35.0919527	0.5211849	0.7518883	0.6130653
Bradi3g38430	36.4339733	0.5530017	0.7683408	0.6493056
Bradi3g09015	44.1995555	0.4604992	0.6452925	0.5000000
Bradi3g22786	54.5774891	0.4828507	0.4124665	0.5007013
Bradi3g37280	54.3427589	0.4486150	0.3504978	0.4488095
Bradi3g29030	32.3501816	0.5515917	0.7983011	0.7195652
Bradi3g09540	52.7069914	0.4717158	0.3509739	0.5159574
Bradi3g58770	47.0929142	0.5076621	0.5792532	0.5488959
Bradi3g61050	33.2872665	0.5370047	0.7770265	0.6096491
Bradi3g15033	59.1463882	0.4704226	0.5024605	0.4924242
Bradi3g53227	49.7810116	0.4869219	0.5525633	0.5464896
Bradi3g56380	33.3588401	0.5161147	0.7708051	0.6126482
Bradi3g00360	58.3513642	0.4661438	0.4032606	0.5023256
Bradi3g19593	57.5491233	0.4715301	0.3902328	0.4842105
Bradi3g02077	58.1343127	0.4993138	0.4852231	0.5825243
Bradi3g59490	37.9135048	0.5436697	0.7013128	0.5723270
Bradi3g25580	40.9080530	0.5315484	0.6862689	0.6355932
Bradi3g50267	58.0262114	0.4878611	0.4570999	0.5432099
Bradi3g38517	62	0.5369994	0.4980151	0.6740331
Bradi3g55480	33.6003101	0.5551725	0.7447891	0.7102804
Bradi3g52856	48.1130486	0.5253282	0.5984624	0.6136364
Bradi3g54700	55.9719568	0.4955767	0.4798864	0.5483871
Bradi3g60710	34.4598986	0.5330531	0.7673034	0.5590551
Bradi3g12530	36.9185985	0.5289963	0.7636094	0.6373626
Bradi3g50810	58.0746021	0.4923532	0.5221863	0.5577465
Bradi3g04550	55.9687767	0.4768809	0.3738290	0.5333839
Bradi3g16680	62	0.4742771	0.4240441	0.4892704
Bradi3g52170	33.0300138	0.5267267	0.7543266	0.5691057
Bradi3g01930	52.7983285	0.5044655	0.5140068	0.5876289
Bradi3g03921	54.4790066	0.4814827	0.4940536	0.5111111
Bradi3g42965	47.3337053	0.5143098	0.6089052	0.5880952
Bradi3g07670	52.7368462	0.4617942	0.3516990	0.4877384
Bradi3g01700	55.7062304	0.4839341	0.4053784	0.5189573
Bradi3g37905	40.0203843	0.4672447	0.5448958	0.5197368
Bradi3g13420	49.3349380	0.5080653	0.5621341	0.5859375
Bradi3g33630	35.9130078	0.5297278	0.7475693	0.5659164
Bradi3g27328	54.1571429	0.4052748	0.2347312	0.5428571
Bradi3g32640	54.2511298	0.4530422	0.3750016	0.4768612
Bradi3g51151	55.6521798	0.4920910	0.4534604	0.5114345
Bradi3g37640	53.4983254	0.4892796	0.4943211	0.5694444
Bradi3g51930	31.1542270	0.5638330	0.8087502	0.6060606
Bradi3g26937	41.1419098	0.5077066	0.5450457	0.4978723
Bradi3g52006	56.6417788	0.4849685	0.4374584	0.5094340
Bradi3g33520	56.7016844	0.4795625	0.4152952	0.5191011
Bradi3g00480	52.3923949	0.5023960	0.4200870	0.5762712
Bradi3g40343	41.8637715	0.5372221	0.6998470	0.6975610
Bradi3g52910	55.3674654	0.4551036	0.3498661	0.4810496
Bradi3g51470	42.7482026	0.5116033	0.6380683	0.5895833
Bradi3g32600	59.1526086	0.4857350	0.4279048	0.5365297
Bradi3g46090	35.2637644	0.5264182	0.7132924	0.6336088
Bradi3g47680	48.4827767	0.5035209	0.5561362	0.5777778
Bradi3g17978	56.5638925	0.4959167	0.4769178	0.5744681
Bradi3g16130	37.0358019	0.5174623	0.7298110	0.5687135
Bradi3g14900	33.5152738	0.5217371	0.7619128	0.5820896
Bradi3g20150	51.9348175	0.4950308	0.4112695	0.5469108
Bradi3g50420	31.4873412	0.5270991	0.7921604	0.6189112
Bradi3g18877	55.7818564	0.5009627	0.4935351	0.5619469
Bradi3g02760	52.3457245	0.4963165	0.4503283	0.5519126
Bradi3g37110	57.5978518	0.4771205	0.4636457	0.5035088
Bradi3g09340	47.9614917	0.5274862	0.6190515	0.6094421
Bradi3g45830	55.9210699	0.4712056	0.3719544	0.5017331
Bradi3g43205	58.4184267	0.4719027	0.4893801	0.5273973
Bradi3g44190	45.9330059	0.4675981	0.5778103	0.4715026
Bradi3g27050	51.1082166	0.4939140	0.5071880	0.5524862
Bradi3g41036	59.9088861	0.5051593	0.5219889	0.5892857
Bradi3g60360	30.2019595	0.4918453	0.7871896	0.5584416
Bradi3g59820	55.7469727	0.4621784	0.3677336	0.4852632
Bradi3g19796	54.0169382	0.4684860	0.4006177	0.5463918
Bradi3g10690	57.1648960	0.4724642	0.3922328	0.4700000
Bradi3g07786	43.3131527	0.4881792	0.3766505	0.5983146
Bradi3g57050	37.4091312	0.5196825	0.6965927	0.6061856
Bradi3g16690	52.3189395	0.5059709	0.5416280	0.5536332
Bradi3g54570	51.0916798	0.5075344	0.5539721	0.5650888
Bradi3g05670	54.0219582	0.4385611	0.3327503	0.4766234
Bradi3g57488	58.3061118	0.5121616	0.4427329	0.5446429
Bradi3g36590	44.8047291	0.5135243	0.6289144	0.5924171
Bradi3g03990	48.6299675	0.5111144	0.5569547	0.6050420
Bradi3g05305	50.5132257	0.4469283	0.3047277	0.3861386
Bradi3g35700	32.9494125	0.5403890	0.8157468	0.6547619
Bradi3g25910	57.5044200	0.4794801	0.4040171	0.5417476
Bradi3g54040	54.3573856	0.4712757	0.3750659	0.5225049
Bradi3g28833	43.3102505	0.4501695	0.5026528	0.5192308
Bradi3g44491	54.7629870	0.4591988	0.4379636	0.4516129
Bradi3g55690	57.6710023	0.4902773	0.4713393	0.5622010
Bradi3g59718	40.5370193	0.5277236	0.6940294	0.6259947
Bradi3g57170	45.5794602	0.4873413	0.4159735	0.5168067
Bradi3g49135	39.2622409	0.4918528	0.6489433	0.5367647
Bradi3g15760	58.5391013	0.5078116	0.5222758	0.5544554
Bradi3g28513	62	0.4600898	0.3798837	0.5000000
Bradi3g58032	62	0.4432126	0.3309797	0.4266667
Bradi3g52140	59.8568683	0.4901557	0.4606432	0.5710956
Bradi3g25746	43.7141919	0.5134299	0.6292650	0.5914179
Bradi3g34170	51.7644213	0.5056837	0.5189357	0.5142857
Bradi3g43910	53.7686628	0.4612630	0.3881657	0.4585153
Bradi3g19893	46.4136028	0.4661998	0.3951611	0.4821429
Bradi3g00636	36.0201956	0.5057615	0.7261908	0.5518395
Bradi3g05830	50.5608572	0.5129755	0.5671398	0.5774194
Bradi3g35860	57.2968063	0.4815207	0.3835356	0.5060827
Bradi3g08860	34.3870728	0.5176197	0.7299474	0.6149733
Bradi3g27067	49.8500951	0.5151870	0.5413510	0.5923754
Bradi3g28053	50.5477681	0.4879841	0.3736206	0.4945055
Bradi3g47027	50.6600362	0.4999066	0.4149564	0.5600000
Bradi3g44840	57.0406928	0.5048147	0.4356469	0.5936709
Bradi3g59350	54.7102417	0.5114289	0.5597784	0.6200000
Bradi3g20863	46.7545139	0.4827298	0.5731795	0.4812419
Bradi3g15598	61.4477724	0.4582126	0.4038336	0.4537037
Bradi3g09670	44.1929867	0.5101839	0.6333621	0.6032609
Bradi3g19490	57.5869596	0.4710060	0.3704300	0.4975490
Bradi3g07000	36.7108218	0.5342465	0.7482814	0.6190476
Bradi3g05780	53.0799682	0.4724247	0.3503962	0.5222222
Bradi3g56175	56.2285458	0.4653072	0.4613722	0.4554455
Bradi3g05300	57.2388550	0.4896584	0.4293142	0.5607940
Bradi3g16827	50.8816752	0.4650550	0.3450448	0.4819820
Bradi3g27824	48.7072281	0.4836955	0.6530870	0.5671642
Bradi3g08978	52.7279423	0.4532268	0.4615365	0.4725275
Bradi3g36510	53.0699249	0.4595196	0.3843158	0.4607390
Bradi3g60956	47.6547163	0.5197509	0.5890997	0.6177285
Bradi3g11900	56.1547619	0.3982339	0.3025733	0.2820513
Bradi3g36030	54.3814935	0.4884812	0.4631754	0.5363409
Bradi3g55430	55.8358032	0.4571945	0.3563800	0.4662480
Bradi3g13886	53.3833397	0.4572061	0.5162722	0.5107527
Bradi3g40950	33.0609149	0.5486935	0.8080101	0.6624473
Bradi3g08035	31.9135411	0.5338638	0.8052941	0.6392252
Bradi3g36460	51.9709617	0.4713662	0.3821837	0.5400517
Bradi3g22740	60.0867405	0.4802969	0.4620001	0.5276243
Bradi3g05631	47.7286714	0.4954925	0.5692725	0.4512195
Bradi3g45245	57.9223257	0.4888466	0.4593984	0.5052632
Bradi3g27960	54.1477388	0.4875863	0.4057241	0.5542986
Bradi3g38290	34.2784402	0.5420886	0.8015604	0.6282974
Bradi3g19575	60.3529412	0.4708159	0.3656493	0.4523810
Bradi3g16091	33.9731598	0.5343266	0.7650866	0.6206897
Bradi3g55650	44.0757529	0.4941302	0.6242986	0.5605381
Bradi3g55340	56.8471683	0.4822838	0.4229970	0.5380711
Bradi3g08430	57.9673902	0.4681605	0.4010230	0.4790419
Bradi3g48760	55.9907468	0.4383657	0.3421530	0.4433333
Bradi3g25880	56.5998347	0.5096109	0.4593036	0.6300000
Bradi3g09740	53.4499010	0.4746568	0.3755950	0.5192802
Bradi3g43170	54.8158913	0.4586917	0.3230511	0.4767442
Bradi3g16500	43.2933944	0.5170669	0.6205958	0.5454545
Bradi3g37910	56.4607896	0.4858346	0.4149862	0.5093168
Bradi3g07918	55.1779169	0.4821030	0.3677036	0.5409836
Bradi3g17392	50.6407127	0.4984388	0.4683057	0.5725490
Bradi3g53265	53.7489495	0.4703450	0.4711969	0.4742268
Bradi3g44570	36.5880465	0.5123318	0.7475163	0.6000000
Bradi3g59530	27.9280712	0.5778028	0.8434155	0.6460674
Bradi3g45300	55.3863559	0.5129033	0.4809047	0.5763158
Bradi3g19980	55.9281399	0.4929146	0.4146854	0.5329815
Bradi3g13757	53.1126148	0.4540178	0.3327770	0.4854897
Bradi3g13960	35.2828297	0.5093403	0.6715869	0.5866667
Bradi3g19670	38.6256132	0.5212406	0.7067676	0.6094675
Bradi3g01520	37.5400110	0.5191678	0.7214769	0.6012559
Bradi3g00980	55.0255580	0.4996634	0.4325485	0.5745593
Bradi3g36080	58.3743996	0.4742701	0.4175036	0.4878788
Bradi3g58780	43.0762493	0.5186419	0.5767366	0.5161290
Bradi3g37010	55.0185088	0.4825859	0.3777334	0.5423957
Bradi3g51350	36.4321455	0.5092277	0.7359737	0.6104651
Bradi3g11810	49.8695674	0.4631365	0.4128401	0.4684015
Bradi3g43101	53.7589503	0.5084379	0.4024323	0.5474860
Bradi3g36290	33.5394179	0.5137642	0.7457570	0.5722983
Bradi3g60628	49.9976085	0.5140795	0.5341788	0.5658915
Bradi3g55590	59.3260760	0.4826849	0.5150164	0.5080214
Bradi3g06670	37.8724339	0.5219263	0.6624400	0.6049383
Bradi3g54716	62	0.4594279	0.3678647	0.4714286
Bradi3g57110	54.2071340	0.4522131	0.3342816	0.4850746
Bradi3g22950	36.9550167	0.5270048	0.7403454	0.6278027
Bradi3g15530	40.6269438	0.5270672	0.6963130	0.6202830
Bradi3g38580	52.3608375	0.4758956	0.4834924	0.5065913
Bradi3g36500	57.2195006	0.4838894	0.4237390	0.5266559
Bradi3g35236	51.4035944	0.4623561	0.5703804	0.5355805
Bradi3g51700	56.5118861	0.4676340	0.4213308	0.4965035
Bradi3g13130	50.8688485	0.4974618	0.5677489	0.5568862
Bradi3g34722	55.2340615	0.4630471	0.3406993	0.5046358
Bradi3g36325	60.2993179	0.4600283	0.4311732	0.4235294
Bradi3g42370	38.5655925	0.5224576	0.7206579	0.5780347
Bradi3g36725	58.4068206	0.4713314	0.4712105	0.4302326
Bradi3g41590	52.6411890	0.4938854	0.5153188	0.5408696
Bradi3g02795	58.1793554	0.4785399	0.4326118	0.5261438
Bradi3g35560	33.3071557	0.5256428	0.7769467	0.6603053
Bradi3g46910	34.8305634	0.5302662	0.7384280	0.5868852
Bradi3g15300	37.3307160	0.4998461	0.7211119	0.5902778
Bradi3g39850	32.7194001	0.5127657	0.7893693	0.6176471
Bradi3g27341	58.6982620	0.4425761	0.3179541	0.4179894
Bradi3g09412	57.1118650	0.4752675	0.4705251	0.5294118
Bradi3g02900	58.3314318	0.4732600	0.4026036	0.4793537
Bradi3g14160	55.4591097	0.4799755	0.3907733	0.5489418
Bradi3g34930	48.0750489	0.4718413	0.4434680	0.5375375
Bradi3g22908	57.2532327	0.4672055	0.4218361	0.5101523
Bradi3g34670	54.6933665	0.4590639	0.3752532	0.5091912
Bradi3g14570	44.0225250	0.5205249	0.6807752	0.6463415
Bradi3g04993	54.0730636	0.4883496	0.5135631	0.4927536
Bradi3g26391	41.2134072	0.5577620	0.7356260	0.6526946
Bradi3g33217	40.6454935	0.5024641	0.6446988	0.5684932
Bradi3g39622	38.9919247	0.5146770	0.6931975	0.5983607
Bradi3g07740	33.8135057	0.5383149	0.7717079	0.6454918
Bradi3g30320	35.2375271	0.5653101	0.7655036	0.6891892
Bradi3g02806	48.8763319	0.4729749	0.4127825	0.4904459
Bradi3g37321	33.1945314	0.4762024	0.7001477	0.4790419
Bradi3g10670	56.0004464	0.4845018	0.4335585	0.5247813
Bradi3g60220	42.7965944	0.5301815	0.6516807	0.5910448
Bradi3g53147	43.8372813	0.5044116	0.6516458	0.6141079
Bradi3g34628	52.3080730	0.4577079	0.3281788	0.4741848
Bradi3g04517	48.2771582	0.4870816	0.5692097	0.5143603
Bradi3g38300	40.3331632	0.5168519	0.6424285	0.5887850
Bradi3g47880	57.3396774	0.5126987	0.4687822	0.5781250
Bradi3g35500	39.6150455	0.5077620	0.6845216	0.5718016
Bradi3g18670	54.8052235	0.4779919	0.4064693	0.4937759
Bradi3g56990	55.9284534	0.5012846	0.4387469	0.5287770
Bradi3g34810	35.8828456	0.5257216	0.7358996	0.5994513
Bradi3g28220	41.0795636	0.5392181	0.6610840	0.6459627
Bradi3g02460	31.9007678	0.5076764	0.7337977	0.5670103
Bradi3g09080	31.4639258	0.5114241	0.7618178	0.5949367
Bradi3g21661	55.0635784	0.4978132	0.5037520	0.5775281
Bradi3g03295	54.4629377	0.4851405	0.4045891	0.5813953
Bradi3g06525	54.4155948	0.4807702	0.5351910	0.5888889
Bradi3g46190	36.9351420	0.5111583	0.6895085	0.5487805
Bradi3g26385	40.6797584	0.5617039	0.7315901	0.6543210
Bradi3g35610	44.9978132	0.5017740	0.6058148	0.5716912
Bradi3g29476	45.0785827	0.4998032	0.6176122	0.5419355
Bradi3g43320	56.6184869	0.4831884	0.4183883	0.5539216
Bradi3g42010	58.1193570	0.4845714	0.4049062	0.5188470
Bradi3g19665	49.4115141	0.5134654	0.4450005	0.5631068
Bradi3g37920	41.2351061	0.5442325	0.7245712	0.6504065
Bradi3g17140	38.7074842	0.5081805	0.6683042	0.5829787
Bradi3g04480	53.1442305	0.4921217	0.5056892	0.5295203
Bradi3g18410	54.2304960	0.4896539	0.4565914	0.5426136
Bradi3g40790	51.8655780	0.4959414	0.4638655	0.5793651
Bradi3g35320	49.6180150	0.4723528	0.3657488	0.5075594
Bradi3g28780	54.1316342	0.4738290	0.3704394	0.5169607
Bradi3g43890	33.4780797	0.5222684	0.7743549	0.5755102
Bradi3g13950	30.3259300	0.5132371	0.8185384	0.5803922
Bradi3g31500	59.9640218	0.4927443	0.4724388	0.5492662
Bradi3g05351	42.3561328	0.5123927	0.6454557	0.5820000
Bradi3g28900	39.4200902	0.5377555	0.6624044	0.6000000
Bradi3g31880	31.1541544	0.5490370	0.8010330	0.6233184
Bradi3g33070	36.4844814	0.4948632	0.7025344	0.5558583
Bradi3g27400	51.8180110	0.4898554	0.4132827	0.5328185
Bradi3g51590	34.3792370	0.5158210	0.7381683	0.5809353
Bradi3g20200	51.1857107	0.4641395	0.3477942	0.5095477
Bradi3g06562	35.2944102	0.5051092	0.7159824	0.5989848
Bradi3g02530	35.4913233	0.5199902	0.7302179	0.5914397
Bradi3g51387	40.4228116	0.5364317	0.6636859	0.6357143
Bradi3g41821	56.2571429	0.4588574	0.3528616	0.4696570
Bradi3g57580	57.5172781	0.4745702	0.3611646	0.5040650
Bradi3g16280	54.7354241	0.5336264	0.5749841	0.6170213
Bradi3g08690	56.5140334	0.4836964	0.4049015	0.5451977
Bradi3g21287	50.6190986	0.4633738	0.3491189	0.5105740
Bradi3g26400	56.9454909	0.4704560	0.3631168	0.5075503
Bradi3g09260	50.8595922	0.4514257	0.3368166	0.4459746
Bradi3g01000	30.0209906	0.5586225	0.7822737	0.6415094
Bradi3g40230	59.4263357	0.4707570	0.4519791	0.5070093
Bradi3g46800	57.7001953	0.5289106	0.4581633	0.6300813
Bradi3g34101	55.7423881	0.4786238	0.5324321	0.5412844
Bradi3g02990	33.7741935	0.4658246	0.6848776	0.4615385
Bradi3g44347	56.0527181	0.4737139	0.4064614	0.5193906
Bradi3g33992	52.3026610	0.4644417	0.3609394	0.5411765
Bradi3g05112	40.8541128	0.5052103	0.6495212	0.5531335
Bradi3g43880	38.0084697	0.5135279	0.7233200	0.5676275
Bradi3g59247	55.3250082	0.4764552	0.3880686	0.4943005
Bradi3g45240	55.8713344	0.4685073	0.3866879	0.4902280
Bradi3g56040	54.8705356	0.4655530	0.3488157	0.5019841
Bradi3g50640	50.6217168	0.5190241	0.6081950	0.6047904
Bradi3g51207	42.1572800	0.5070188	0.6563593	0.5777778
Bradi3g57520	58.4927462	0.4855503	0.4293938	0.5409524
Bradi3g57930	56.9140022	0.4785967	0.4348825	0.5017606
Bradi3g44280	54.5883033	0.5004077	0.4973310	0.5449735
Bradi3g02427	55.7416195	0.5087609	0.4764397	0.5561644
